date,home_team,away_team,home_goals,away_goals,sede_ciudad,sede_pais,sede_nombre,odd_home,odd_draw,odd_away,tournament,stadium,MATCH_ID,elo_diff,home_xg,away_xg,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_possession,away_possession,home_yellow,away_yellow,home_red,away_red,home_corners,away_corners
2021-07-26 00:00:00,Barcelona SC,Manta F.C.,2.0,0.0,Quito,Ecuador,Estadio Banco Pichincha,,,,LigaPro Serie A,,20210726_Barcelona-SC_Manta-F.C.,24.0,0.58,0.96,2,5,5,12,54.5,45.5,1,2,0,0,4,3
2021-07-27 00:00:00,Delfín,Técnico Universitario,1.0,1.0,Manta,Ecuador,Estadio Jocay,,,,LigaPro Serie A,,20210727_Delfín_Técnico-Universitario,0.0,0.46,1.41,1,4,0,9,52.3,47.7,1,1,0,0,2,2
2021-07-31 00:00:00,Manta F.C.,Universidad Católica (Quito),0.0,1.0,Manta,Ecuador,Estadio Jocay,,,,LigaPro Serie A,,20210731_Manta-F.C._Universidad-Católica-(Quito),-34.77239416870975,1.36,1.5,5,4,11,9,47.9,52.1,1,1,0,0,7,3
2021-07-31 19:00:00,Mushuc Runa,9 de Octubre,1.0,2.0,Ambato,Ecuador,Cooperativa de Ahorro y Crédito Mushuc Runa,,,,LigaPro Serie A,,20210731_Mushuc-Runa_9-de-Octubre,-12.399991157846216,1.19,0.97,4,3,9,7,57.9,42.1,0,3,0,0,3,6
2021-07-31 21:30:00,Guayaquil City FC,Deportivo Cuenca,2.0,1.0,Quito,Ecuador,Estadio Christian Benítez Betancourt,,,,LigaPro Serie A,,20210731_Guayaquil-City-FC_Deportivo-Cuenca,11.985708216392823,0.55,1.5,2,5,4,13,50.7,49.3,2,2,0,0,2,6
2021-08-01 00:00:00,Técnico Universitario,Barcelona SC,1.0,2.0,Ambato,Ecuador,Estadio Universidad Indoamérica Bellavista,,,,LigaPro Serie A,,20210801_Técnico-Universitario_Barcelona-SC,-35.17238532655597,1.14,0.33,5,2,9,4,48.6,51.4,1,2,0,0,4,4
2021-08-01 19:00:00,Orense,Delfín,2.0,2.0,Machala,Ecuador,9 de Mayo,,,,LigaPro Serie A,,20210801_Orense_Delfín,-0.4000076259508205,1.33,1.4,4,4,9,9,50.5,49.5,3,2,0,0,8,6
2021-08-01 21:30:00,Independiente del Valle,Macará,4.0,0.0,Quito,Ecuador,Estadio Banco Guayaquil,,,,LigaPro Serie A,,20210801_Independiente-del-Valle_Macará,24.814308212327887,2.67,1.33,8,3,16,8,41.1,58.9,1,1,0,0,5,0
2021-08-02 00:00:00,Emelec,Aucas,2.0,2.0,Quito,Ecuador,Estadio George Capwell Banco del Austro,,,,LigaPro Serie A,,20210802_Emelec_Aucas,11.571407630015756,1.73,0.9,6,4,13,10,48.3,51.7,0,2,0,0,7,4
2021-08-03 00:00:00,Liga de Quito,Olmedo,4.0,0.0,Quito,Ecuador,Rodrigo Paz Delgado,,,,LigaPro Serie A,,20210803_Liga-de-Quito_Olmedo,12.028618857061701,0.5,0.88,4,3,11,8,58.3,41.7,3,2,0,0,3,5
2021-08-07 00:00:00,Deportivo Cuenca,Manta F.C.,1.0,0.0,Cuenca,Ecuador,Banco del Austro Alejandro Serrano Aguil,,,,LigaPro Serie A,,20210807_Deportivo-Cuenca_Manta-F.C.,10.40348268270509,0.69,1.0,3,3,5,7,53.4,46.6,1,2,0,0,2,3
2021-08-07 20:00:00,Mushuc Runa,Independiente del Valle,0.0,2.0,Ambato,Ecuador,Cooperativa de Ahorro y Crédito Mushuc Runa,,,,LigaPro Serie A,,20210807_Mushuc-Runa_Independiente-del-Valle,-11.5306079147515,0.35,0.97,0,2,0,3,52.6,47.4,4,1,0,0,2,5
2021-08-07 22:30:00,Universidad Católica (Quito),Liga de Quito,2.0,2.0,Quito,Ecuador,Estadio Olímpico Atahualpa,,,,LigaPro Serie A,,20210807_Universidad-Católica-(Quito)_Liga-de-Quito,10.803985298468433,0.89,1.18,2,3,5,6,61.9,38.1,2,3,1,0,2,7
2021-08-08 01:00:00,Barcelona SC,Guayaquil City FC,2.0,1.0,Quito,Ecuador,Estadio Banco Pichincha,,,,LigaPro Serie A,,20210808_Barcelona-SC_Guayaquil-City-FC,22.375514733147384,1.23,0.62,4,1,9,2,54.6,45.4,5,3,1,0,7,4
2021-08-08 19:00:00,Aucas,Orense,0.0,0.0,Quito,Ecuador,Estadio Cooprogreso Gonzalo Pozo Ripalda,,,,LigaPro Serie A,,20210808_Aucas_Orense,24.785706411151295,0.39,1.82,1,4,1,11,56.4,43.6,1,1,0,0,5,5
2021-08-08 21:30:00,9 de Octubre,Técnico Universitario,0.0,1.0,Quito,Ecuador,Estadio Alberto Spencer,,,,LigaPro Serie A,,20210808_9-de-Octubre_Técnico-Universitario,58.76121424152984,1.24,0.09,5,2,10,9,56.4,43.6,2,4,0,0,7,7
2021-08-09 00:00:00,Delfín,Emelec,1.0,2.0,Manta,Ecuador,Estadio Jocay,,,,LigaPro Serie A,,20210809_Delfín_Emelec,-35.18570884481528,1.9,0.55,6,2,16,3,55.7,44.3,1,2,0,0,10,1
2021-08-10 00:00:00,Macará,Olmedo,3.0,2.0,Ambato,Ecuador,Estadio Universidad Indoamérica Bellavista,,,,LigaPro Serie A,,20210810_Macará_Olmedo,-11.545376909104107,1.23,1.31,4,2,11,2,51.2,48.8,2,0,0,0,7,1
2021-08-14 00:00:00,Técnico Universitario,Universidad Católica (Quito),1.0,1.0,Ambato,Ecuador,Estadio Universidad Indoamérica Bellavista,,,,LigaPro Serie A,,20210814_Técnico-Universitario_Universidad-Católica-(Quito),-30.808884462572678,1.62,0.77,6,3,14,7,43.0,57.0,1,1,0,0,9,4
2021-08-14 20:00:00,Independiente del Valle,Aucas,1.0,0.0,Quito,Ecuador,Estadio Banco Guayaquil,,,,LigaPro Serie A,,20210814_Independiente-del-Valle_Aucas,12.015703867094999,0.99,0.98,3,3,8,5,47.1,52.9,0,3,0,1,6,4
2021-08-14 22:30:00,Guayaquil City FC,Delfín,2.0,1.0,Quito,Ecuador,Estadio Christian Benítez Betancourt,,,,LigaPro Serie A,,20210814_Guayaquil-City-FC_Delfín,23.160630790350297,1.04,0.48,3,2,7,5,53.1,46.9,2,1,0,0,0,1
2021-08-15 01:00:00,Emelec,Macará,3.0,0.0,Quito,Ecuador,Estadio George Capwell Banco del Austro,,,,LigaPro Serie A,,20210815_Emelec_Macará,56.706541431890855,1.23,0.78,4,1,10,1,58.6,41.4,3,1,0,0,7,3
2021-08-15 18:00:00,Manta F.C.,Mushuc Runa,0.0,0.0,Manta,Ecuador,Estadio Jocay,,,,LigaPro Serie A,,20210815_Manta-F.C._Mushuc-Runa,-34.4423728443121,1.41,1.53,6,4,13,9,54.2,45.8,1,2,0,0,6,5
2021-08-15 20:30:00,Orense,Barcelona SC,1.0,0.0,Machala,Ecuador,9 de Mayo,,,,LigaPro Serie A,,20210815_Orense_Barcelona-SC,-56.72152415001278,0.75,0.66,3,2,5,5,58.1,41.9,1,3,1,0,9,5
2021-08-15 23:00:00,Liga de Quito,Deportivo Cuenca,3.0,3.0,Quito,Ecuador,Rodrigo Paz Delgado,,,,LigaPro Serie A,,20210815_Liga-de-Quito_Deportivo-Cuenca,23.90317463430324,2.02,1.07,7,5,14,13,46.6,53.4,2,4,1,0,5,6
2021-08-17 00:00:00,Olmedo,9 de Octubre,1.0,2.0,Riobamba,Ecuador,Estadio Fernando Guerrero Guerrero,,,,LigaPro Serie A,,20210817_Olmedo_9-de-Octubre,-57.9591223773532,0.44,1.63,1,5,4,10,49.0,51.0,1,2,0,0,4,4
2021-08-21 00:00:00,Macará,Mushuc Runa,1.0,1.0,Ambato,Ecuador,Estadio Universidad Indoamérica Bellavista,,,,LigaPro Serie A,,20210821_Macará_Mushuc-Runa,-20.444905489131315,1.51,1.21,3,5,5,10,53.4,46.6,1,3,0,1,5,7
2021-08-21 20:00:00,Olmedo,Técnico Universitario,0.0,0.0,Riobamba,Ecuador,Estadio Fernando Guerrero Guerrero,,,,LigaPro Serie A,,20210821_Olmedo_Técnico-Universitario,-38.296573074185744,0.33,1.53,1,5,3,10,45.0,55.0,0,4,1,0,4,6
2021-08-21 22:30:00,Universidad Católica (Quito),Guayaquil City FC,1.0,1.0,Quito,Ecuador,Estadio Olímpico Atahualpa,,,,LigaPro Serie A,,20210821_Universidad-Católica-(Quito)_Guayaquil-City-FC,9.40945822214212,2.28,0.75,7,1,15,2,51.3,48.7,1,4,0,0,10,4
2021-08-22 01:00:00,9 de Octubre,Emelec,2.0,2.0,Quito,Ecuador,Estadio Alberto Spencer,,,,LigaPro Serie A,,20210822_9-de-Octubre_Emelec,-12.041380664326198,1.2,0.05,4,2,8,3,50.0,50.0,0,2,0,0,11,4
2021-08-22 19:00:00,Orense,Deportivo Cuenca,1.0,1.0,Machala,Ecuador,9 de Mayo,,,,LigaPro Serie A,,20210822_Orense_Deportivo-Cuenca,13.517127749442352,0.3,1.18,1,3,2,7,51.5,48.5,1,2,0,0,3,4
2021-08-22 21:30:00,Aucas,Manta F.C.,3.0,0.0,Quito,Ecuador,Estadio Cooprogreso Gonzalo Pozo Ripalda,,,,LigaPro Serie A,,20210822_Aucas_Manta-F.C.,44.390189550239256,0.15,1.46,3,2,5,4,52.4,47.6,2,0,0,0,4,7
2021-08-23 00:00:00,Delfín,Independiente del Valle,0.0,0.0,Manta,Ecuador,Estadio Jocay,,,,LigaPro Serie A,,20210823_Delfín_Independiente-del-Valle,-69.14968251198115,0.95,0.05,1,0,4,0,48.6,51.4,2,1,0,0,4,3
2021-08-24 00:00:00,Barcelona SC,Liga de Quito,0.0,2.0,Quito,Ecuador,Estadio Banco Pichincha,,,,LigaPro Serie A,,20210824_Barcelona-SC_Liga-de-Quito,20.100309138829743,1.11,2.24,3,7,8,15,50.3,49.7,1,3,0,0,2,12
2021-08-28 00:00:00,Emelec,Olmedo,4.0,0.0,Quito,Ecuador,Estadio George Capwell Banco del Austro,,,,LigaPro Serie A,,20210828_Emelec_Olmedo,88.3004452354744,2.15,0.84,7,4,16,11,54.0,46.0,1,0,0,0,1,5
2021-08-28 20:00:00,Aucas,9 de Octubre,1.0,1.0,Quito,Ecuador,Estadio Cooprogreso Gonzalo Pozo Ripalda,,,,LigaPro Serie A,,20210828_Aucas_9-de-Octubre,-21.958896674366088,2.03,1.47,7,5,16,12,51.6,48.4,2,1,0,0,4,7
2021-08-28 22:30:00,Manta F.C.,Orense,0.0,0.0,Manta,Ecuador,Estadio Jocay,,,,LigaPro Serie A,,20210828_Manta-F.C._Orense,-56.84922445195184,0.21,0.8,0,3,0,8,45.8,54.2,1,1,1,0,2,2
2021-08-29 01:00:00,Mushuc Runa,Liga de Quito,1.0,3.0,Ambato,Ecuador,Estadio Universidad Indoamérica Bellavista,,,,LigaPro Serie A,,20210829_Mushuc-Runa_Liga-de-Quito,-36.906076224720664,1.72,1.13,4,4,7,10,49.5,50.5,2,2,0,0,4,4
2021-08-29 19:00:00,Guayaquil City FC,Técnico Universitario,1.0,0.0,Quito,Ecuador,Estadio Christian Benítez Betancourt,,,,LigaPro Serie A,,20210829_Guayaquil-City-FC_Técnico-Universitario,20.919082100510195,1.51,0.97,5,2,10,4,50.5,49.5,0,2,0,0,6,3
2021-08-29 21:30:00,Macará,Universidad Católica (Quito),1.0,2.0,Ambato,Ecuador,Estadio Universidad Indoamérica Bellavista,,,,LigaPro Serie A,,20210829_Macará_Universidad-Católica-(Quito),-52.742825610716864,0.13,1.76,3,5,7,11,44.6,55.4,1,4,0,1,3,5
2021-08-30 00:00:00,Independiente del Valle,Barcelona SC,1.0,0.0,Quito,Ecuador,Estadio Banco Guayaquil,,,,LigaPro Serie A,,20210830_Independiente-del-Valle_Barcelona-SC,14.23384222822392,1.25,0.66,4,1,9,1,47.8,52.2,1,3,0,0,3,1
2021-08-31 00:00:00,Deportivo Cuenca,Delfín,2.0,3.0,Cuenca,Ecuador,Banco del Austro Alejandro Serrano Aguil,,,,LigaPro Serie A,,20210831_Deportivo-Cuenca_Delfín,21.00642300499726,1.72,1.65,5,4,12,10,51.4,48.6,2,1,0,0,4,4
2021-09-14 00:00:00,Universidad Católica (Quito),Independiente del Valle,1.0,3.0,Quito,Ecuador,Estadio Olímpico Atahualpa,,,,LigaPro Serie A,,20210914_Universidad-Católica-(Quito)_Independiente-del-Valle,-13.461180453915176,0.92,1.68,3,6,7,13,44.8,55.2,1,1,0,0,7,3
2021-09-18 00:00:00,Barcelona SC,Deportivo Cuenca,3.0,2.0,Quito,Ecuador,Estadio Banco Pichincha,,,,LigaPro Serie A,,20210918_Barcelona-SC_Deportivo-Cuenca,30.410812969698554,1.54,1.54,4,5,10,12,51.0,49.0,3,2,0,0,5,4
2021-09-18 20:00:00,Orense,Guayaquil City FC,2.0,0.0,Machala,Ecuador,9 de Mayo,,,,LigaPro Serie A,,20210918_Orense_Guayaquil-City-FC,-23.164953391994686,0.68,0.05,4,0,9,0,49.8,50.2,2,3,0,0,4,2
2021-09-18 22:30:00,Delfín,Aucas,1.0,2.0,Manta,Ecuador,Estadio Jocay,,,,LigaPro Serie A,,20210918_Delfín_Aucas,-30.114239550288403,0.97,0.37,2,2,3,7,46.5,53.5,3,2,1,0,4,1
2021-09-19 01:00:00,9 de Octubre,Macará,1.0,1.0,Quito,Ecuador,Estadio Alberto Spencer,,,,LigaPro Serie A,,20210919_9-de-Octubre_Macará,73.92759588788317,0.7,0.84,1,3,3,7,55.3,44.7,3,1,0,0,4,7
2021-09-19 19:00:00,Olmedo,Mushuc Runa,2.0,5.0,Riobamba,Ecuador,Estadio Fernando Guerrero Guerrero,,,,LigaPro Serie A,,20210919_Olmedo_Mushuc-Runa,-29.916081164777097,2.68,2.13,8,7,19,14,46.5,53.5,1,2,0,0,7,11
2021-09-19 21:30:00,Técnico Universitario,Manta F.C.,0.0,0.0,Ambato,Ecuador,Estadio Universidad Indoamérica Bellavista,,,,LigaPro Serie A,,20210919_Técnico-Universitario_Manta-F.C.,32.64606065000794,0.34,1.17,1,5,0,10,42.9,57.1,0,0,0,0,5,7
2021-09-20 00:00:00,Liga de Quito,Emelec,3.0,2.0,Quito,Ecuador,Rodrigo Paz Delgado,,,,LigaPro Serie A,,20210920_Liga-de-Quito_Emelec,-18.04656587165823,1.61,1.37,7,4,17,8,44.7,55.3,0,2,0,0,11,2
2021-09-25 00:00:00,Independiente del Valle,Técnico Universitario,1.0,1.0,Quito,Ecuador,Estadio Banco Guayaquil,,,,LigaPro Serie A,,20210925_Independiente-del-Valle_Técnico-Universitario,77.2699907649012,1.04,1.0,3,4,7,7,50.9,49.1,3,2,0,0,7,2
2021-09-25 20:00:00,Mushuc Runa,Orense,0.0,0.0,Ambato,Ecuador,Cooperativa de Ahorro y Crédito Mushuc Runa,,,,LigaPro Serie A,,20210925_Mushuc-Runa_Orense,-25.622047060937803,0.32,0.05,2,1,5,2,45.5,54.5,2,1,0,0,5,1
2021-09-25 22:30:00,Guayaquil City FC,9 de Octubre,0.0,1.0,Quito,Ecuador,Estadio Christian Benítez Betancourt,,,,LigaPro Serie A,,20210925_Guayaquil-City-FC_9-de-Octubre,-18.757246385641793,0.72,0.15,2,1,4,2,48.7,51.3,3,2,0,0,7,5
2021-09-26 01:00:00,Manta F.C.,Liga de Quito,2.0,2.0,Manta,Ecuador,Estadio Jocay,,,,LigaPro Serie A,,20210926_Manta-F.C._Liga-de-Quito,-99.02920996612943,0.33,0.89,2,2,3,6,40.0,60.0,1,2,0,0,2,1
2021-09-26 19:00:00,Deportivo Cuenca,Olmedo,5.0,0.0,Cuenca,Ecuador,Banco del Austro Alejandro Serrano Aguil,,,,LigaPro Serie A,,20210926_Deportivo-Cuenca_Olmedo,30.363106426999366,1.68,1.15,5,5,10,9,51.8,48.2,1,0,0,0,6,9
2021-09-26 21:30:00,Macará,Delfín,2.0,3.0,Ambato,Ecuador,Estadio Universidad Indoamérica Bellavista,,,,LigaPro Serie A,,20210926_Macará_Delfín,-9.891303199411823,1.53,1.4,4,5,9,13,50.1,49.9,1,5,0,0,5,6
2021-09-27 00:00:00,Emelec,Universidad Católica (Quito),2.0,2.0,Quito,Ecuador,Estadio George Capwell Banco del Austro,,,,LigaPro Serie A,,20210927_Emelec_Universidad-Católica-(Quito),20.69450830010237,0.75,1.28,2,4,5,7,44.6,55.4,1,1,0,0,5,8
2021-10-02 00:00:00,Universidad Católica (Quito),Deportivo Cuenca,3.0,2.0,Quito,Ecuador,Estadio Olímpico Atahualpa,,,,LigaPro Serie A,,20211002_Universidad-Católica-(Quito)_Deportivo-Cuenca,43.37776940042863,1.35,0.96,4,3,10,7,52.6,47.4,3,1,0,0,11,7
2021-10-02 20:00:00,Orense,Macará,2.0,1.0,Machala,Ecuador,9 de Mayo,,,,LigaPro Serie A,,20211002_Orense_Macará,63.34727505550313,1.99,0.63,6,1,12,4,43.6,56.4,1,2,0,0,6,1
2021-10-02 22:30:00,9 de Octubre,Independiente del Valle,1.0,0.0,Quito,Ecuador,Estadio Alberto Spencer,,,,LigaPro Serie A,,20211002_9-de-Octubre_Independiente-del-Valle,-12.733175962610403,1.45,0.87,4,2,8,5,45.9,54.1,0,4,0,0,6,7
2021-10-03 01:00:00,Liga de Quito,Guayaquil City FC,3.0,1.0,Quito,Ecuador,Rodrigo Paz Delgado,,,,LigaPro Serie A,,20211003_Liga-de-Quito_Guayaquil-City-FC,44.85265566419616,1.1,1.41,3,6,6,13,50.7,49.3,1,2,0,0,1,7
2021-10-03 19:00:00,Olmedo,Aucas,1.0,4.0,Riobamba,Ecuador,Estadio Fernando Guerrero Guerrero,,,,LigaPro Serie A,,20211003_Olmedo_Aucas,-97.78899658973319,1.09,1.22,3,4,8,10,43.2,56.8,3,2,0,0,11,5
2021-10-03 21:30:00,Barcelona SC,Mushuc Runa,4.0,0.0,Quito,Ecuador,Estadio Banco Pichincha,,,,LigaPro Serie A,,20211003_Barcelona-SC_Mushuc-Runa,29.940566308673397,1.17,0.39,4,1,7,3,52.5,47.5,1,0,0,0,7,1
2021-10-04 00:00:00,Técnico Universitario,Emelec,1.0,0.0,Ambato,Ecuador,Estadio Universidad Indoamérica Bellavista,,,,LigaPro Serie A,,20211004_Técnico-Universitario_Emelec,-58.09313741023402,0.82,0.5,3,1,7,4,56.2,43.8,4,1,0,0,3,3
2021-10-05 00:00:00,Delfín,Manta F.C.,2.0,1.0,Manta,Ecuador,Estadio Jocay,,,,LigaPro Serie A,,20211005_Delfín_Manta-F.C.,30.27850658681291,0.99,1.61,2,5,5,10,50.3,49.7,2,2,0,0,5,3
2021-10-16 00:00:00,Emelec,Orense,1.0,0.0,Quito,Ecuador,Estadio George Capwell Banco del Austro,,,,LigaPro Serie A,,20211016_Emelec_Orense,3.5442027590522684,1.1,0.98,4,3,7,6,55.7,44.3,0,2,0,0,4,3
2021-10-16 20:00:00,Guayaquil City FC,Olmedo,4.0,2.0,Quito,Ecuador,Estadio Christian Benítez Betancourt,,,,LigaPro Serie A,,20211016_Guayaquil-City-FC_Olmedo,72.89455773985583,1.27,0.05,5,2,10,5,46.9,53.1,1,0,0,0,3,2
2021-10-16 22:30:00,Aucas,Universidad Católica (Quito),1.0,2.0,Quito,Ecuador,Estadio Cooprogreso Gonzalo Pozo Ripalda,,,,LigaPro Serie A,,20211016_Aucas_Universidad-Católica-(Quito),0.33962269244079835,1.86,1.61,6,5,14,14,56.0,44.0,6,1,0,0,1,7
2021-10-17 01:00:00,Macará,Liga de Quito,2.0,1.0,Ambato,Ecuador,Estadio Universidad Indoamérica Bellavista,,,,LigaPro Serie A,,20211017_Macará_Liga-de-Quito,-115.59303240318286,0.96,0.97,4,2,8,6,49.8,50.2,1,1,1,0,5,4
2021-10-17 19:00:00,Mushuc Runa,Técnico Universitario,0.0,1.0,Ambato,Ecuador,Cooperativa de Ahorro y Crédito Mushuc Runa,,,,LigaPro Serie A,,20211017_Mushuc-Runa_Técnico-Universitario,-18.086784779069376,0.65,1.59,2,5,4,11,51.5,48.5,1,1,0,0,2,6
2021-10-17 21:30:00,Deportivo Cuenca,9 de Octubre,3.0,1.0,Cuenca,Ecuador,Banco del Austro Alejandro Serrano Aguil,,,,LigaPro Serie A,,20211017_Deportivo-Cuenca_9-de-Octubre,-86.7859047445495,0.88,2.06,4,6,8,12,48.6,51.4,1,4,0,1,7,11
2021-10-18 00:00:00,Delfín,Barcelona SC,4.0,1.0,Manta,Ecuador,Estadio Jocay,,,,LigaPro Serie A,,20211018_Delfín_Barcelona-SC,-36.23586512794418,1.35,0.9,5,3,12,7,50.0,50.0,2,2,0,0,3,1
2021-10-19 00:00:00,Independiente del Valle,Manta F.C.,1.0,1.0,Quito,Ecuador,Estadio Banco Guayaquil,,,,LigaPro Serie A,,20211019_Independiente-del-Valle_Manta-F.C.,100.2285204611278,1.33,1.06,4,4,8,10,56.2,43.8,0,2,0,1,7,5
2021-10-23 00:00:00,Técnico Universitario,Aucas,1.0,1.0,Ambato,Ecuador,Estadio Universidad Indoamérica Bellavista,,,,LigaPro Serie A,,20211023_Técnico-Universitario_Aucas,-12.30003857128986,1.1,2.46,4,8,7,17,44.3,55.7,3,0,0,0,3,7
2021-10-23 20:00:00,Universidad Católica (Quito),Mushuc Runa,0.0,1.0,Quito,Ecuador,Estadio Olímpico Atahualpa,,,,LigaPro Serie A,,20211023_Universidad-Católica-(Quito)_Mushuc-Runa,76.82239753142903,0.05,0.89,0,4,0,8,44.0,56.0,2,3,0,0,0,7
2021-10-23 22:30:00,9 de Octubre,Orense,3.0,1.0,Quito,Ecuador,Estadio Alberto Spencer,,,,LigaPro Serie A,,20211023_9-de-Octubre_Orense,28.10505804292393,1.02,0.4,3,1,8,1,54.5,45.5,1,0,0,0,7,0
2021-10-24 01:00:00,Liga de Quito,Independiente del Valle,0.0,2.0,Quito,Ecuador,Rodrigo Paz Delgado,,,,LigaPro Serie A,,20211024_Liga-de-Quito_Independiente-del-Valle,1.073122742449641,0.36,0.65,1,3,4,5,51.1,48.9,4,0,0,0,3,5
2021-10-24 18:30:00,Olmedo,Delfín,1.0,3.0,Riobamba,Ecuador,Estadio Fernando Guerrero Guerrero,,,,LigaPro Serie A,,20211024_Olmedo_Delfín,-99.8396729366134,1.39,1.01,3,5,9,10,52.0,48.0,4,0,0,0,8,3
2021-10-24 21:00:00,Manta F.C.,Guayaquil City FC,1.0,1.0,Manta,Ecuador,Estadio Jocay,,,,LigaPro Serie A,,20211024_Manta-F.C._Guayaquil-City-FC,-54.16252591575039,0.86,1.33,3,4,7,10,44.1,55.9,0,1,1,0,2,3
2021-10-24 23:30:00,Emelec,Barcelona SC,2.0,1.0,Quito,Ecuador,Estadio George Capwell Banco del Austro,,,,LigaPro Serie A,,20211024_Emelec_Barcelona-SC,21.451140513409882,0.71,0.05,2,1,5,2,52.2,47.8,0,1,0,0,0,0
