date,home_team,away_team,home_goals,away_goals,odd_home,odd_draw,odd_away,odd_home_pin,odd_draw_pin,odd_away_pin,tournament,stadium,MATCH_ID,elo_diff,home_xg,away_xg,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_possession,away_possession,home_yellow,away_yellow,home_red,away_red,home_corners,away_corners
2018-08-17,Limerick,Sligo Rovers,1,3,3.41,3.15,2.17,3.61,3.24,2.24,Premier Division,,20180817_Limerick_Sligo-Rovers,-1.6552293468880634,1.21,2.56,3,8,6,15,50.7,49.3,0,1,0,0,4,4
2018-08-17,Shamrock Rovers,Bohemians,0,1,1.74,3.41,5.03,1.79,3.5,5.36,Premier Division,,20180817_Shamrock-Rovers_Bohemians,11.172385326555968,0.72,0.89,3,2,8,5,55.8,44.2,1,1,0,0,5,8
2018-08-19,Cork City,St. Patricks,1,1,1.47,4.14,6.67,1.51,4.43,7.02,Premier Division,,20180819_Cork-City_St.-Patricks,23.17238532655597,1.24,1.6,6,6,12,13,53.6,46.4,0,1,0,0,9,6
2018-08-20,Sligo Rovers,Dundalk,0,2,6.87,4.22,1.46,7.97,4.33,1.48,Premier Division,,20180820_Sligo-Rovers_Dundalk,-9.990589354865733,0.26,0.96,1,4,1,8,61.9,38.1,1,3,0,0,4,2
2018-08-28,Dundalk,Shamrock Rovers,1,2,1.52,3.79,6.58,1.57,3.91,7.14,Premier Division,,20180828_Dundalk_Shamrock-Rovers,34.80181477434553,1.72,1.45,6,6,14,11,53.3,46.7,0,1,0,0,6,5
2018-08-31,Bray,Shamrock Rovers,0,3,10.2,5.14,1.29,12.16,5.49,1.3,Premier Division,,20180831_Bray_Shamrock-Rovers,-47.57329531126561,0.81,1.24,2,4,2,8,51.6,48.4,0,1,0,0,2,4
2018-08-31,Cork City,Sligo Rovers,1,2,1.42,4.14,7.98,1.46,4.22,8.86,Premier Division,,20180831_Cork-City_Sligo-Rovers,21.25781094001286,1.68,1.32,5,5,13,12,54.2,45.8,0,2,0,0,11,10
2018-08-31,Derry City,Bohemians,0,2,2.74,3.35,2.48,2.8,3.54,2.53,Premier Division,,20180831_Derry-City_Bohemians,-26.811675651309542,0.42,0.35,1,2,4,6,46.4,53.6,2,2,1,0,3,8
2018-08-31,Limerick,Dundalk,0,1,15.34,7.89,1.15,15.84,8.89,1.17,Premier Division,,20180831_Limerick_Dundalk,-33.98850470431489,1.29,0.34,4,1,8,5,46.6,53.4,1,4,0,0,3,2
2018-08-31,St. Patricks,Waterford,3,0,2.41,3.31,2.86,2.5,3.51,2.88,Premier Division,,20180831_St.-Patricks_Waterford,11.20084780881507,1.27,1.4,3,4,7,11,50.3,49.7,0,1,0,0,0,8
2018-09-14,Bohemians,Cork City,4,2,3.92,3.36,1.95,4.07,3.47,2.01,Premier Division,,20180914_Bohemians_Cork-City,14.649233507125246,2.27,1.3,6,5,13,13,59.7,40.3,3,1,0,0,5,8
2018-09-14,Shamrock Rovers,Limerick,5,0,1.13,7.74,18.76,1.13,8.56,23.06,Premier Division,,20180914_Shamrock-Rovers_Limerick,46.77958427825138,1.93,1.14,7,3,17,7,48.2,51.8,1,1,0,0,7,7
2018-09-14,Waterford,Bray,2,0,1.18,6.85,13.58,1.19,7.45,14.84,Premier Division,,20180914_Waterford_Bray,23.113147009125896,0.87,0.39,2,1,4,4,51.3,48.7,2,3,0,0,0,3
2018-09-15,Sligo Rovers,St. Patricks,1,2,2.74,3.24,2.53,2.8,3.43,2.58,Premier Division,,20180915_Sligo-Rovers_St.-Patricks,1.436285496987466,1.35,2.23,2,5,4,10,52.8,47.2,4,2,0,1,3,5
2018-09-21,Bray,Limerick,0,2,3.03,3.51,2.21,2.97,3.68,2.33,Premier Division,,20180921_Bray_Limerick,-22.336741402887355,0.18,0.32,0,2,1,4,49.1,50.9,4,0,0,0,4,7
2018-09-21,Cork City,Dundalk,0,1,3.42,3.31,2.12,3.51,3.41,2.18,Premier Division,,20180921_Cork-City_Dundalk,-33.90228124886903,1.98,0.52,6,2,14,4,49.8,50.2,2,4,0,0,8,4
2018-09-21,Waterford,Sligo Rovers,1,0,1.62,3.85,5.26,1.63,4.07,5.7,Premier Division,,20180921_Waterford_Sligo-Rovers,-12.611191082471123,0.19,0.45,1,1,2,1,48.6,51.4,1,1,0,1,3,0
2018-09-22,Derry City,Shamrock Rovers,0,1,5.6,3.97,1.58,5.93,4.19,1.59,Premier Division,,20180922_Derry-City_Shamrock-Rovers,-58.24741804339965,0.63,1.13,2,5,3,13,46.6,53.4,1,2,0,0,3,9
2018-09-22,St. Patricks,Bohemians,1,3,1.98,3.51,3.78,1.79,3.96,4.47,Premier Division,,20180922_St.-Patricks_Bohemians,-11.321447817289481,1.31,1.44,5,5,14,12,47.6,52.4,2,0,0,0,9,7
2018-09-25,Dundalk,Derry City,3,2,1.17,7.25,14.24,1.18,7.62,15.2,Premier Division,,20180925_Dundalk_Derry-City,77.56157624918887,1.9,0.69,4,2,7,3,56.6,43.4,2,4,0,0,6,2
2018-10-05,Bohemians,Waterford,1,3,4.54,3.68,1.74,4.6,4.06,1.75,Premier Division,,20181005_Bohemians_Waterford,45.769293399807566,0.05,1.27,1,3,4,6,50.3,49.7,3,2,0,0,7,2
2018-10-05,Drogheda,Shelbourne,0,1,2.61,3.12,2.64,,,,Premier Division,,20181005_Drogheda_Shelbourne,0.0,0.26,0.83,1,4,1,10,55.1,44.9,2,2,0,0,3,4
2018-10-05,Dundalk,St. Patricks,1,1,1.25,5.8,10.16,1.27,6.31,9.93,Premier Division,,20181005_Dundalk_St.-Patricks,39.39244812775337,0.29,0.58,1,2,3,5,56.3,43.7,1,2,0,0,3,3
2018-10-05,Limerick,Derry City,0,1,2.65,3.51,2.47,2.76,3.7,2.51,Premier Division,,20181005_Limerick_Derry-City,21.28103818338718,0.53,0.41,4,1,9,5,49.2,50.8,0,0,0,0,6,7
2018-10-05,Shamrock Rovers,Cork City,0,0,1.42,4.21,7.83,1.45,4.45,7.88,Premier Division,,20181005_Shamrock-Rovers_Cork-City,56.2673290771902,0.97,0.89,4,3,8,6,54.2,45.8,4,0,0,0,7,4
2018-10-06,Sligo Rovers,Bray,2,1,1.31,5.04,9.37,1.32,5.37,10.18,Premier Division,,20181006_Sligo-Rovers_Bray,56.92428311191861,1.22,0.83,4,3,8,7,51.2,48.8,1,1,0,0,5,6
2018-10-08,Shelbourne,Drogheda,1,2,2.35,3.1,3.03,2.46,3.17,3.24,Premier Division,,20181008_Shelbourne_Drogheda,24.0,0.92,0.11,2,2,1,5,52.2,47.8,2,0,0,0,5,3
2018-10-12,Cork City,Limerick,3,0,1.31,5.36,8.7,1.31,5.68,9.46,Premier Division,,20181012_Cork-City_Limerick,24.73818280356295,1.29,1.27,3,4,7,8,53.9,46.1,1,3,0,0,6,5
2018-10-12,Drogheda,Finn Harps,1,1,2.94,3.19,2.36,3.23,3.35,2.36,Premier Division,,20181012_Drogheda_Finn-Harps,0.8276146734440317,0.25,1.51,1,4,1,8,54.0,46.0,2,3,1,0,2,2
2018-10-12,St. Patricks,Shamrock Rovers,0,1,3.52,3.36,2.07,3.7,3.54,2.08,Premier Division,,20181012_St.-Patricks_Shamrock-Rovers,-27.445870470870886,0.05,0.78,1,3,3,9,51.3,48.7,2,2,0,1,4,4
2018-10-12,Waterford,Dundalk,1,2,3.85,3.68,1.87,3.88,4.01,1.9,Premier Division,,20181012_Waterford_Dundalk,-35.69557432132024,1.4,1.43,5,5,12,11,49.1,50.9,0,4,0,0,11,10
2018-10-19,Bray,Bohemians,0,5,8.76,5.85,1.28,8.16,6.55,1.3,Premier Division,,20181019_Bray_Bohemians,-111.43272996027304,0.97,2.66,2,9,3,17,36.4,63.6,0,0,0,0,4,11
2018-10-19,Derry City,Cork City,0,3,4.05,3.96,1.76,4.06,4.29,1.8,Premier Division,,20181019_Derry-City_Cork-City,-31.698029041795508,0.99,1.16,4,4,10,9,51.2,48.8,0,0,0,0,5,3
2018-10-19,Dundalk,Sligo Rovers,5,0,1.18,6.88,14.07,1.21,7.27,12.61,Premier Division,,20181019_Dundalk_Sligo-Rovers,62.24701257259221,2.16,0.89,8,3,16,8,54.8,45.2,1,3,0,0,6,6
2018-10-19,Limerick,St. Patricks,0,4,5.56,4.47,1.51,6.03,5.13,1.47,Premier Division,,20181019_Limerick_St.-Patricks,-49.79945454056087,0.51,1.54,2,5,5,11,48.3,51.7,1,2,0,0,4,8
2018-10-19,Shamrock Rovers,Waterford,3,1,1.73,3.77,4.45,1.76,4.03,4.59,Premier Division,,20181019_Shamrock-Rovers_Waterford,48.28398836702968,1.36,0.27,4,1,6,3,48.5,51.5,2,1,0,0,4,2
2018-10-22,Bray,Derry City,2,1,5.52,4.63,1.5,5.53,4.85,1.52,Premier Division,,20181022_Bray_Derry-City,-43.670062314981806,1.3,1.14,4,3,7,6,46.1,53.9,0,2,0,1,5,4
2018-10-22,Sligo Rovers,Bohemians,1,1,4.54,4.06,1.66,4.43,4.31,1.71,Premier Division,,20181022_Sligo-Rovers_Bohemians,-52.55660860460216,0.42,1.24,1,3,1,6,49.9,50.1,0,0,0,0,1,3
2018-10-26,Bohemians,Dundalk,1,1,5.19,4.16,1.57,5.27,4.39,1.59,Premier Division,,20181026_Bohemians_Dundalk,-31.23747709371787,1.34,0.05,5,1,10,1,44.3,55.7,0,3,0,0,9,3
2018-10-26,Cork City,Bray,5,1,1.09,8.85,24.75,1.1,9.16,23.78,Premier Division,,20181026_Cork-City_Bray,83.68410684711716,1.89,0.83,6,2,15,5,55.8,44.2,1,2,0,0,7,1
2018-10-26,Sligo Rovers,Shamrock Rovers,2,0,4.81,3.91,1.65,5.04,4.24,1.64,Premier Division,,20181026_Sligo-Rovers_Shamrock-Rovers,-71.70678965481306,2.15,1.39,6,5,13,9,43.1,56.9,1,1,0,0,8,2
2018-10-26,St. Patricks,Derry City,5,0,1.38,5.02,6.89,1.4,5.29,6.88,Premier Division,,20181026_St.-Patricks_Derry-City,69.1655764971631,0.59,0.73,5,2,12,5,50.4,49.6,0,1,0,0,8,2
2018-10-26,Waterford,Limerick,4,1,1.3,9.08,6.41,1.15,7.42,17.34,Premier Division,,20181026_Waterford_Limerick,51.01806382243899,2.01,1.6,4,4,10,9,53.9,46.1,2,0,0,0,4,3
2018-10-29,Finn Harps,Limerick,1,0,1.69,3.63,4.85,1.76,3.7,5.08,Premier Division,,20181029_Finn-Harps_Limerick,67.21648941147441,1.08,0.32,4,2,9,6,61.9,38.1,2,1,0,0,4,1
2018-11-02,Limerick,Finn Harps,0,2,2.39,3.27,2.85,2.41,3.55,2.92,Premier Division,,20181102_Limerick_Finn-Harps,-86.6304132870714,1.11,1.54,3,4,7,8,48.3,51.7,2,1,0,0,1,7
2019-02-15,Bohemians,Finn Harps,1,0,1.61,3.76,5.43,1.63,3.96,5.58,Premier Division,,20190215_Bohemians_Finn-Harps,22.569412659763202,0.23,0.51,1,2,3,4,50.0,50.0,0,0,0,0,1,4
2019-02-15,Derry City,UC Dublin,3,0,1.6,3.85,5.25,1.61,4.12,5.5,Premier Division,,20190215_Derry-City_UC-Dublin,-65.3624007037065,0.34,1.52,3,3,7,6,44.3,55.7,1,0,1,0,9,3
2019-02-15,Dundalk,Sligo Rovers,1,1,1.18,6.6,13.37,1.2,7.0,12.68,Premier Division,,20190215_Dundalk_Sligo-Rovers,64.67294965326005,1.2,1.06,5,5,13,12,52.4,47.6,3,1,0,1,11,10
2019-02-15,St. Patricks,Cork City,1,0,2.59,3.01,2.81,2.69,3.13,2.9,Premier Division,,20190215_St.-Patricks_Cork-City,2.6285882580423277,0.8,0.91,1,2,1,5,50.0,50.0,1,0,0,0,4,4
2019-02-15,Waterford,Shamrock Rovers,1,2,3.26,2.95,2.33,3.38,3.11,2.38,Premier Division,,20190215_Waterford_Shamrock-Rovers,-44.27741269851322,0.68,1.11,1,6,2,13,46.3,53.7,0,2,0,0,2,9
2019-02-22,Cork City,Waterford,0,2,1.58,3.75,5.73,1.61,3.99,6.08,Premier Division,,20190222_Cork-City_Waterford,14.697584413217555,0.99,2.05,4,6,10,14,52.5,47.5,0,1,0,0,4,4
2019-02-22,Finn Harps,Dundalk,1,1,10.72,5.25,1.27,10.35,5.64,1.3,Premier Division,,20190222_Finn-Harps_Dundalk,-60.66817349688745,0.44,0.95,2,1,4,5,44.1,55.9,1,3,0,0,5,3
2019-02-22,Shamrock Rovers,Derry City,2,0,1.53,3.9,6.11,1.56,4.17,6.41,Premier Division,,20190222_Shamrock-Rovers_Derry-City,110.21854522521562,1.17,0.56,4,3,10,5,51.9,48.1,3,0,0,0,6,4
2019-02-22,Sligo Rovers,St. Patricks,0,1,3.78,3.3,1.98,3.9,3.47,2.05,Premier Division,,20190222_Sligo-Rovers_St.-Patricks,-27.002584192848644,0.82,1.42,1,5,3,9,40.0,60.0,2,2,0,0,4,6
2019-02-22,UC Dublin,Bohemians,0,2,5.06,3.85,1.62,5.25,4.06,1.67,Premier Division,,20190222_UC-Dublin_Bohemians,-66.82620546446537,0.05,1.49,1,5,3,11,43.4,56.6,1,2,0,0,2,8
2019-02-25,Bohemians,Shamrock Rovers,1,0,3.59,3.08,2.14,3.7,3.23,2.22,Premier Division,,20190225_Bohemians_Shamrock-Rovers,-5.088488428616074,1.49,0.4,5,0,8,0,50.9,49.1,1,1,0,0,4,5
2019-02-25,Derry City,Waterford,3,2,2.68,3.24,2.55,2.75,3.46,2.64,Premier Division,,20190225_Derry-City_Waterford,-65.80654028615254,0.05,1.06,3,4,7,8,52.7,47.3,1,1,0,1,3,4
2019-02-25,Dundalk,UC Dublin,2,1,1.13,7.78,17.92,1.14,8.56,19.54,Premier Division,,20190225_Dundalk_UC-Dublin,90.12740529878783,1.84,0.42,6,1,13,1,55.3,44.7,2,3,0,0,8,5
2019-02-25,Sligo Rovers,Cork City,1,2,4.0,3.19,1.96,4.37,3.28,2.0,Premier Division,,20190225_Sligo-Rovers_Cork-City,0.8825279975942522,1.02,1.72,4,4,8,9,45.2,54.8,2,2,0,0,1,4
2019-02-25,St. Patricks,Finn Harps,0,0,1.44,4.17,7.17,1.48,4.26,7.64,Premier Division,,20190225_St.-Patricks_Finn-Harps,36.409237197558014,0.18,1.01,2,2,3,3,57.6,42.4,3,0,0,0,2,1
2019-03-01,Cork City,Derry City,0,0,1.65,3.64,5.1,1.7,3.82,5.39,Premier Division,,20190301_Cork-City_Derry-City,53.27385595294277,0.61,0.38,4,2,9,5,53.5,46.5,1,1,0,1,7,2
2019-03-01,Finn Harps,Sligo Rovers,1,2,2.62,2.98,2.8,2.76,3.12,2.87,Premier Division,,20190301_Finn-Harps_Sligo-Rovers,26.01524981912553,0.59,1.85,3,5,7,10,49.0,51.0,2,2,0,0,6,6
2019-03-01,Shamrock Rovers,Dundalk,0,0,3.17,3.04,2.32,3.25,3.2,2.44,Premier Division,,20190301_Shamrock-Rovers_Dundalk,-19.90364867044491,0.6,0.94,2,3,4,8,48.1,51.9,3,2,0,0,6,3
2019-03-01,UC Dublin,St. Patricks,1,1,6.04,3.88,1.53,6.6,3.93,1.58,Premier Division,,20190301_UC-Dublin_St.-Patricks,-77.71935422761953,0.74,0.89,2,2,4,4,50.1,49.9,3,1,0,0,4,4
2019-03-01,Waterford,Bohemians,0,0,2.47,3.11,2.87,2.58,3.29,2.95,Premier Division,,20190301_Waterford_Bohemians,-82.37723589788175,0.76,0.41,3,1,7,5,44.0,56.0,2,0,0,0,2,5
2019-03-04,Shamrock Rovers,Finn Harps,3,0,1.31,4.94,9.38,1.32,5.51,9.47,Premier Division,,20190304_Shamrock-Rovers_Finn-Harps,57.901510100216456,1.91,1.3,9,5,19,11,52.4,47.6,3,4,0,0,6,6
2019-03-08,Bohemians,Derry City,1,1,2.07,3.24,3.55,2.11,3.43,3.74,Premier Division,,20190308_Bohemians_Derry-City,115.07281920429818,0.12,0.78,1,3,2,6,61.8,38.2,0,2,0,0,3,2
2019-03-08,Dundalk,Waterford,4,0,1.44,4.38,6.55,1.46,4.86,6.65,Premier Division,,20190308_Dundalk_Waterford,79.5381361552561,1.82,0.05,5,0,12,1,57.7,42.3,2,1,0,0,7,6
2019-03-08,Finn Harps,Cork City,3,4,6.37,3.55,1.57,7.27,3.62,1.6,Premier Division,,20190308_Finn-Harps_Cork-City,-18.252780213080314,1.28,2.99,4,8,10,20,44.4,55.6,3,3,0,0,4,8
2019-03-08,St. Patricks,Shamrock Rovers,0,1,3.49,2.97,2.21,3.65,3.15,2.27,Premier Division,,20190308_St.-Patricks_Shamrock-Rovers,-23.76020761933546,1.04,0.54,6,2,13,6,47.0,53.0,3,3,0,0,3,2
2019-03-09,Sligo Rovers,UC Dublin,1,0,1.98,3.31,3.75,2.04,3.49,3.92,Premier Division,,20190309_Sligo-Rovers_UC-Dublin,28.057185292547274,1.43,0.9,4,3,9,7,57.1,42.9,2,1,0,0,4,7
2019-03-15,Cork City,Bohemians,2,0,2.0,3.11,3.96,2.04,3.2,4.34,Premier Division,,20190315_Cork-City_Bohemians,-50.24501773361453,0.84,0.1,3,1,7,3,50.1,49.9,1,3,0,0,5,2
2019-03-15,Derry City,Dundalk,0,2,5.2,3.87,1.61,5.48,4.22,1.62,Premier Division,,20190315_Derry-City_Dundalk,-123.28445563116315,0.77,1.4,3,4,7,7,47.9,52.1,3,0,0,0,5,3
2019-03-15,Shamrock Rovers,Sligo Rovers,3,0,1.28,5.08,10.48,1.3,5.64,10.19,Premier Division,,20190315_Shamrock-Rovers_Sligo-Rovers,68.28909297645646,1.11,0.77,4,2,10,2,53.0,47.0,2,0,0,0,1,1
2019-03-15,UC Dublin,Finn Harps,3,0,2.4,3.22,2.89,2.55,3.38,2.91,Premier Division,,20190315_UC-Dublin_Finn-Harps,-17.92314232529884,1.66,0.05,5,0,11,2,53.4,46.6,2,1,0,0,5,2
2019-03-15,Waterford,St. Patricks,2,0,2.84,3.1,2.5,2.96,3.3,2.57,Premier Division,,20190315_Waterford_St.-Patricks,-45.38536455545409,0.93,0.77,5,3,11,5,54.5,45.5,0,1,0,0,7,3
2019-03-22,Finn Harps,Shamrock Rovers,0,1,7.71,4.12,1.43,8.35,4.31,1.45,Premier Division,,20190322_Finn-Harps_Shamrock-Rovers,-122.77900061003174,0.42,0.77,3,2,7,5,43.1,56.9,2,1,0,0,4,2
2019-03-29,Bohemians,St. Patricks,1,0,2.44,3.0,3.02,2.49,3.19,3.17,Premier Division,,20190329_Bohemians_St.-Patricks,36.705642825060295,1.25,0.41,3,0,5,0,49.0,51.0,0,5,0,0,5,2
2019-03-29,Derry City,Sligo Rovers,2,0,1.55,4.0,5.63,1.55,4.44,5.9,Premier Division,,20190329_Derry-City_Sligo-Rovers,-46.60511021140951,0.88,0.14,2,0,5,1,40.0,60.0,1,3,0,0,1,5
2019-03-29,Dundalk,Cork City,1,0,1.54,3.89,6.06,1.57,4.15,6.16,Premier Division,,20190329_Dundalk_Cork-City,60.31580748157626,1.51,0.79,5,1,10,3,58.8,41.2,0,3,0,0,4,2
2019-03-29,Shamrock Rovers,UC Dublin,3,1,1.29,4.95,10.3,1.29,5.18,13.15,Premier Division,,20190329_Shamrock-Rovers_UC-Dublin,123.39264934368248,2.04,1.04,5,1,10,4,52.9,47.1,1,1,0,0,11,3
2019-03-29,Waterford,Finn Harps,4,0,1.47,4.1,6.61,1.48,4.62,6.79,Premier Division,,20190329_Waterford_Finn-Harps,43.08707734009363,2.14,0.78,5,3,13,6,45.8,54.2,2,4,0,0,7,4
2019-04-05,Cork City,Shamrock Rovers,1,3,3.49,3.04,2.18,3.73,3.21,2.21,Premier Division,,20190405_Cork-City_Shamrock-Rovers,-81.21771511493057,0.4,0.81,1,3,1,6,46.7,53.3,3,2,1,0,5,4
2019-04-05,Finn Harps,Derry City,2,3,4.28,3.39,1.83,4.4,3.59,1.89,Premier Division,,20190405_Finn-Harps_Derry-City,-20.58922015085136,1.66,0.98,3,4,8,7,47.0,53.0,2,1,1,0,2,4
2019-04-05,St. Patricks,Dundalk,1,0,5.58,3.84,1.57,5.73,4.29,1.58,Premier Division,,20190405_St.-Patricks_Dundalk,-94.89761242726172,0.24,0.86,3,2,7,7,44.7,55.3,0,0,0,0,4,4
2019-04-05,UC Dublin,Waterford,4,1,3.77,3.39,1.94,4.06,3.55,1.98,Premier Division,,20190405_UC-Dublin_Waterford,-46.27389525882654,1.72,0.27,6,1,13,2,41.8,58.2,1,1,0,0,4,0
2019-04-06,Sligo Rovers,Bohemians,0,2,4.08,3.22,1.92,4.29,3.44,1.96,Premier Division,,20190406_Sligo-Rovers_Bohemians,-79.32288706755071,1.15,2.69,5,8,10,15,45.4,54.6,1,1,0,0,7,7
2019-04-12,Cork City,St. Patricks,1,1,2.1,3.05,3.68,2.16,3.12,4.01,Premier Division,,20190412_Cork-City_St.-Patricks,-9.736427492432313,0.44,1.44,1,3,3,8,53.6,46.4,2,1,0,0,3,5
2019-04-12,Finn Harps,Bohemians,0,1,4.84,3.56,1.7,5.02,3.84,1.74,Premier Division,,20190412_Finn-Harps_Bohemians,-139.9136419957124,0.36,1.53,0,5,0,11,42.7,57.3,2,1,0,0,1,5
2019-04-12,Shamrock Rovers,Waterford,2,1,1.36,4.49,8.29,1.39,4.83,8.85,Premier Division,,20190412_Shamrock-Rovers_Waterford,115.76996478553838,0.59,0.33,2,1,5,1,62.0,38.0,0,1,0,0,0,6
2019-04-12,Sligo Rovers,Dundalk,2,1,9.77,4.81,1.31,9.94,5.16,1.34,Premier Division,,20190412_Sligo-Rovers_Dundalk,-110.14941661647845,1.22,1.2,5,6,10,15,47.8,52.2,1,2,0,0,6,2
2019-04-12,UC Dublin,Derry City,0,2,3.26,3.36,2.13,3.42,3.63,2.15,Premier Division,,20190412_UC-Dublin_Derry-City,-0.4380676473422227,0.82,1.26,4,5,7,12,51.8,48.2,0,0,0,0,5,4
2019-04-15,Dundalk,Bohemians,1,0,1.47,4.08,6.7,1.5,4.25,7.35,Premier Division,,20190415_Dundalk_Bohemians,-10.882067555024378,1.53,0.05,4,1,10,3,54.0,46.0,2,4,0,0,6,4
2019-04-15,Sligo Rovers,Waterford,0,0,2.96,3.09,2.41,3.15,3.18,2.51,Premier Division,,20190415_Sligo-Rovers_Waterford,3.9752190358806274,0.59,0.05,2,1,5,3,38.1,61.9,3,2,0,0,4,6
2019-04-15,St. Patricks,Derry City,1,3,2.4,3.02,3.03,2.39,3.23,3.31,Premier Division,,20190415_St.-Patricks_Derry-City,32.13603260700302,1.78,1.41,7,6,17,11,50.2,49.8,3,1,0,0,4,6
2019-04-15,UC Dublin,Cork City,2,1,3.82,3.27,1.98,4.33,3.42,1.96,Premier Division,,20190415_UC-Dublin_Cork-City,-47.479804714148486,2.31,0.66,7,4,15,9,50.8,49.2,1,2,0,0,10,2
2019-04-19,Bohemians,UC Dublin,3,0,1.55,3.77,5.94,1.58,3.93,6.55,Premier Division,,20190419_Bohemians_UC-Dublin,90.57533658095213,1.56,0.81,7,2,15,6,52.7,47.3,3,2,1,0,7,5
2019-04-19,Derry City,Shamrock Rovers,0,1,3.96,3.25,1.94,4.28,3.44,1.96,Premier Division,,20190419_Derry-City_Shamrock-Rovers,-117.47956264174923,1.47,0.65,5,2,12,4,50.5,49.5,4,3,0,0,7,4
2019-04-19,Dundalk,Finn Harps,3,0,1.12,7.73,20.57,1.12,8.97,28.44,Premier Division,,20190419_Dundalk_Finn-Harps,156.23306280030715,1.67,0.74,4,3,9,8,49.9,50.1,1,3,0,0,4,2
2019-04-19,St. Patricks,Sligo Rovers,2,1,1.75,3.25,5.1,1.79,3.31,5.69,Premier Division,,20190419_St.-Patricks_Sligo-Rovers,16.66122880929379,0.56,0.19,2,1,3,1,45.9,54.1,1,1,1,0,1,4
2019-04-19,Waterford,Cork City,2,0,2.82,3.09,2.5,2.86,3.26,2.67,Premier Division,,20190419_Waterford_Cork-City,-10.774849755483956,0.89,1.14,3,2,8,6,48.7,51.3,3,2,0,0,8,3
2019-04-22,Cork City,Sligo Rovers,0,0,1.62,3.63,5.46,1.66,3.88,5.7,Premier Division,,20190422_Cork-City_Sligo-Rovers,6.1271685362605695,0.24,0.61,0,2,1,3,51.7,48.3,3,1,0,0,1,1
2019-04-22,Finn Harps,St. Patricks,0,2,4.66,3.24,1.81,4.81,3.36,1.89,Premier Division,,20190422_Finn-Harps_St.-Patricks,-99.96102768591913,0.88,0.24,4,2,9,3,44.2,55.8,3,2,0,0,5,1
2019-04-22,UC Dublin,Dundalk,1,3,8.29,4.66,1.35,9.06,5.04,1.36,Premier Division,,20190422_UC-Dublin_Dundalk,-120.32578344919239,0.81,2.33,3,7,7,16,44.0,56.0,0,1,0,0,7,8
2019-04-22,Waterford,Derry City,2,2,2.46,3.16,2.82,2.42,3.37,3.11,Premier Division,,20190422_Waterford_Derry-City,6.022913508054899,1.7,0.87,6,2,13,4,48.8,51.2,1,2,0,0,8,1
